Направление расходов,Наименование вида расходов,Вид объекта,Дата проведения,Конечный остаток
"Пушкина,6",ТЭ,гараж,22.05.2020,5572.63
"Пушкина,6",ТЭ,гараж,09.07.2020,5952.95
"Пушкина,6",ТЭ,гараж,09.07.2020,2562.32
"Пушкина,6",ТЭ,гараж,08.10.2020,3620.41
"Пушкина,6",ТЭ,гараж,11.11.2020,4364.04
"Пушкина,6",ТЭ,гараж,23.12.2020,8037.91
"Пушкина, 4",ТЭ,Здание,14.01.2020,623753.99
"Пушкина, 4",ТЭ,Здание,06.02.2020,372003.78
"Пушкина, 4",ТЭ,Здание,10.03.2020,511726.3
"Пушкина, 4",ТЭ,Здание,06.04.2020,437592.23
"Пушкина, 4",ТЭ,Здание,20.05.2020,208652.77
"Пушкина, 4",ТЭ,Здание,05.06.2020,198503.85
"Пушкина, 4",ТЭ,Здание,08.07.2020,36833.53
"Пушкина, 4",ТЭ,Здание,07.10.2020,92802.04
"Пушкина, 4",ТЭ,Здание,06.11.2020,154834.57
"Пушкина, 4",ТЭ,Здание,08.12.2020,367236.64
"К.Маркса,36-20, кв.29",ТЭ,Здание,08.12.2020,12236.53
"Пушкина, 4",ГВС,Здание,14.01.2020,4549.78
"Пушкина, 4",ГВС,Здание,06.02.2020,3772.06
"Пушкина, 4",ГВС,Здание,10.03.2020,5453.54
"Пушкина, 4",ГВС,Здание,06.04.2020,6726.97
"Пушкина, 4",ГВС,Здание,20.05.2020,2102.33
"Пушкина, 4",ГВС,Здание,05.06.2020,2915.33
"Пушкина, 4",ГВС,Здание,08.07.2020,2534.75
"Пушкина, 4",ГВС,Здание,06.08.2020,360.14
"Пушкина, 4",ГВС,Здание,16.09.2020,986.96
"Пушкина, 4",ГВС,Здание,07.10.2020,3228.27
"Пушкина, 4",ГВС,Здание,06.11.2020,2379.5
"Пушкина, 4",ГВС,Здание,08.12.2020,3253.91
"К.Маркса 36-20, кв.29",ГВС,Здание,08.12.2020,71.33
"Пушкина, 4",ХВС,Здание,27.01.2020,1271.59
"Пушкина, 4",ХВС,Здание,27.02.2020,1775.84
"Пушкина, 4",ХВС,Здание,26.03.2020,1468.91
"Пушкина, 4",ХВС,Здание,20.05.2020,811.19
"Пушкина, 4",ХВС,Здание,29.05.2020,591.95
"Пушкина, 4",ХВС,Здание,29.06.2020,723.49
"Пушкина, 4",ХВС,Здание,27.07.2020,949.56
"Пушкина, 4",ХВС,Здание,06.08.2020,-31.96
"Пушкина, 4",ХВС,Здание,26.08.2020,1181.16
"Пушкина, 4",ХВС,Здание,04.09.2020,-29.18
"Пушкина, 4",ХВС,Здание,01.10.2020,949.56
"Пушкина, 4",ХВС,Здание,05.10.2020,-30.57
"Пушкина, 4",ХВС,Здание,26.10.2020,926.4
"Пушкина, 4",ХВС,Здание,09.11.2020,-20.38
"Пушкина, 4",ХВС,Здание,30.11.2020,856.92
"Пушкина, 4",ХВС,Здание,04.12.2020,-3.71
"Пушкина, 4",ХВС,Здание,25.12.2020,1019.04
"Пушкина, 4",ХВС,Здание,29.12.2020,-18.53
"Пушкина, 4",ВО,Здание,27.01.2020,2688.58
"Пушкина, 4",ВО,Здание,27.02.2020,3772.03
"Пушкина, 4",ВО,Здание,26.03.2020,3210.24
"Пушкина, 4",ВО,Здание,20.05.2020,1805.76
"Пушкина, 4",ВО,Здание,29.05.2020,1364.35
"Пушкина, 4",ВО,Здание,29.06.2020,1605.12
"Пушкина, 4",ВО,Здание,27.07.2020,2061.0
"Пушкина, 4",ВО,Здание,06.08.2020,-58.9
"Пушкина, 4",ВО,Здание,26.08.2020,2487.84
"Пушкина, 4",ВО,Здание,04.09.2020,-53.78
"Пушкина, 4",ВО,Здание,01.10.2020,2091.52
"Пушкина, 4",ВО,Здание,05.10.2020,-56.34
"Пушкина, 4",ВО,Здание,26.10.2020,1963.46
"Пушкина, 4",ВО,Здание,09.11.2020,-37.56
"Пушкина, 4",ВО,Здание,30.11.2020,1920.78
"Пушкина, 4",ВО,Здание,04.12.2020,-6.83
"Пушкина, 4",ВО,Здание,25.12.2020,2219.57
"Пушкина, 4",ВО,Здание,29.12.2020,-34.14
"Поротова, 14",ЭЭ,Здание,22.01.2020,8658.3
"Поротова, 14",ЭЭ,Здание,13.02.2020,10032.0
"Поротова, 14",ЭЭ,Здание,12.03.2020,8458.8
"Поротова, 14",ЭЭ,Здание,16.04.2020,8555.7
"Поротова, 14",ЭЭ,Здание,15.05.2020,8196.6
"Поротова, 14",ЭЭ,Здание,16.06.2020,6116.1
"Поротова, 14",ЭЭ,Здание,17.07.2020,5460.6
"Поротова, 14",ЭЭ,Здание,12.08.2020,5490.5
"Ленинская, 33",ЭЭ,Здание,12.02.2020,29070.0
"Ленинская, 33",ЭЭ,Здание,11.03.2020,33174.0
"Ленинская, 33",ЭЭ,Здание,14.04.2020,25536.0
"Ленинская, 33",ЭЭ,Здание,12.05.2020,24054.0
"Ленинская, 33",ЭЭ,Здание,04.06.2020,22002.0
"Ленинская, 33",ЭЭ,Здание,08.07.2020,25992.0
"Ленинская, 33",ЭЭ,Здание,05.08.2020,39241.44
"Ленинская, 33",ЭЭ,Здание,03.09.2020,37922.4
"Ленинская, 33",ЭЭ,Здание,07.10.2020,38581.92
"Ленинская, 33",ЭЭ,Здание,11.11.2020,39571.2
"Ленинская, 33",ЭЭ,Здание,04.12.2020,37262.88
"Ленинская, 33",ЭЭ,Здание,23.12.2020,46496.16
"Партизанская, 11",ЭЭ,Здание,21.01.2020,5221.2
"Партизанская, 11",ЭЭ,Здание,13.02.2020,5928.0
"Партизанская, 11",ЭЭ,Здание,12.03.2020,4936.2
"Партизанская, 11",ЭЭ,Здание,15.04.2020,4993.2
"Партизанская, 11",ЭЭ,Здание,15.05.2020,5101.5
"Партизанская, 11",ЭЭ,Здание,16.06.2020,3830.4
"Партизанская, 11",ЭЭ,Здание,17.07.2020,3060.9
"Партизанская, 11",ЭЭ,Здание,12.08.2020,4554.0
"Партизанская, 11",ЭЭ,Здание,11.09.2020,4752.72
"Партизанская, 11",ЭЭ,Здание,08.10.2020,5324.04
"Партизанская, 11",ЭЭ,Здание,12.11.2020,5456.52
"Партизанская, 11",ЭЭ,Здание,24.12.2020,766.73
"Ленинская, 22",ЭЭ,Здание,13.02.2020,207367.58
"Ленинская, 22",ЭЭ,Здание,12.03.2020,222733.2
"Ленинская, 22",ЭЭ,Здание,16.04.2020,215482.8
"Ленинская, 22",ЭЭ,Здание,15.05.2020,229162.8
"Ленинская, 22",ЭЭ,Здание,17.06.2020,200206.8
"Ленинская, 22",ЭЭ,Здание,17.07.2020,230114.7
"Ленинская, 22",ЭЭ,Здание,17.08.2020,421087.03
"Ленинская, 22",ЭЭ,Здание,10.09.2020,400287.42
"Ленинская, 22",ЭЭ,Здание,13.10.2020,466462.01
"Ленинская, 22",ЭЭ,Здание,19.11.2020,383378.97
"Ленинская, 22",ЭЭ,Здание,15.12.2020,373890.14
"пр. Карла Маркса, 29/2",ЭЭ,Здание,13.02.2020,348612.0
"пр. Карла Маркса, 29/2",ЭЭ,Здание,12.03.2020,319963.8
"пр. Карла Маркса, 29/2",ЭЭ,Здание,16.04.2020,365598.0
"пр. Карла Маркса, 29/2",ЭЭ,Здание,15.05.2020,305713.8
"пр. Карла Маркса, 29/2",ЭЭ,Здание,17.06.2020,265506.0
"пр. Карла Маркса, 29/2",ЭЭ,Здание,17.07.2020,271639.2
"пр. Карла Маркса, 29/2",ЭЭ,Здание,17.08.2020,338831.61
"пр. Карла Маркса, 29/2",ЭЭ,Здание,10.09.2020,360101.05
"пр. Карла Маркса, 29/2",ЭЭ,Здание,13.10.2020,320894.65
"пр. Карла Маркса, 29/2",ЭЭ,Здание,19.11.2020,387876.49
"пр. Карла Маркса, 29/2",ЭЭ,Здание,15.12.2020,511202.2
пр. К/Маркса 29/2,ДТ,Здание,31.01.2020,2151181.21
пр. К/Маркса 29/2,ДТ,Здание,02.03.2020,1970270.15
пр. К/Маркса 29/2,ДТ,Здание,27.03.2020,1863127.92
пр. К/Маркса 29/2,ДТ,Здание,29.04.2020,1683085.11
пр. К/Маркса 29/2,ДТ,Здание,28.05.2020,1144474.86
пр. К/Маркса 29/2,ДТ,Здание,02.07.2020,675867.96
пр. К/Маркса 29/2,ДТ,Здание,03.08.2020,57537.0
пр. К/Маркса 29/2,ДТ,Здание,26.08.2020,63930.0
пр. К/Маркса 29/2,ДТ,Здание,01.10.2020,703811.3
пр. К/Маркса 29/2,ДТ,Здание,23.10.2020,774628.2
пр. К/Маркса 29/2,ДТ,Здание,02.11.2020,330232.2
пр. К/Маркса 29/2,ДТ,Здание,30.11.2020,1700736.3
пр. К/Маркса 29/2,ДТ,Здание,02.12.2020,19155.0
пр. К/Маркса 29/2,ДТ,Здание,30.12.2020,2001037.6
Ленинская 22,ДТ,Здание,30.12.2020,2767.5
"Ленинская, 33",ДТ,Здание,18.11.2020,327.5
"Поротова, 14",ТЭ,Здание,13.02.2020,199363.49
"Поротова, 14",ТЭ,Здание,18.03.2020,161421.78
"Поротова, 14",ТЭ,Здание,15.05.2020,161421.78
"Поротова, 14",ТЭ,Здание,04.06.2020,102358.62
"Поротова, 14",ТЭ,Здание,26.06.2020,45076.66
"Ленинская, 33",ТЭ,Здание,14.02.2020,183408.3
"Ленинская, 33",ТЭ,Здание,18.03.2020,153484.12
"Ленинская, 33",ТЭ,Здание,13.04.2020,146211.55
"Ленинская, 33",ТЭ,Здание,19.05.2020,99179.06
"Ленинская, 33",ТЭ,Здание,18.06.2020,66679.43
"Ленинская, 33",ТЭ,Здание,08.10.2020,31763.76
"Ленинская, 33",ТЭ,Здание,11.11.2020,102651.7
"Ленинская, 33",ТЭ,Здание,07.12.2020,157200.37
"Ленинская, 33",ТЭ,Здание,22.12.2020,198182.24
"Партизанская, 11",ТЭ,Здание,22.01.2020,269811.32
"Партизанская, 11",ТЭ,Здание,13.02.2020,232908.0
"Партизанская, 11",ТЭ,Здание,12.03.2020,262392.0
"Партизанская, 11",ТЭ,Здание,16.04.2020,188916.0
"Партизанская, 11",ТЭ,Здание,15.05.2020,156000.0
"Партизанская, 11",ТЭ,Здание,16.06.2020,125112.0
"Партизанская, 11",ТЭ,Здание,17.07.2020,58344.0
"Партизанская, 11",ТЭ,Здание,08.10.2020,64488.67
"Партизанская, 11",ТЭ,Здание,13.11.2020,103276.48
"Партизанская, 11",ТЭ,Здание,24.12.2020,62754.25
"Ленинская, 22",ТЭ,Здание,13.02.2020,91709.2
"Ленинская, 22",ТЭ,Здание,12.03.2020,98838.98
"Ленинская, 22",ТЭ,Здание,16.04.2020,93274.12
"Ленинская, 22",ТЭ,Здание,15.05.2020,135491.07
"Ленинская, 22",ТЭ,Здание,17.06.2020,78647.86
"Ленинская, 22",ТЭ,Здание,17.07.2020,79147.0
"Ленинская, 22",ТЭ,Здание,19.11.2020,25914.09
"Ленинская, 22",ТЭ,Здание,14.12.2020,78643.44
"Поротова, 14",ВО,Здание,22.01.2020,164.77
"Поротова, 14",ВО,Здание,13.02.2020,134.68
"Поротова, 14",ВО,Здание,18.03.2020,140.41
"Поротова, 14",ВО,Здание,04.06.2020,1486.39
"Поротова, 14",ВО,Здание,26.06.2020,116.35
"Поротова, 14",ВО,Здание,21.07.2020,786.47
"Поротова, 14",ВО,Здание,14.12.2020,794.71
"Ленинская, 33",ВО,Здание,12.02.2020,163.7
"Ленинская, 33",ВО,Здание,11.03.2020,263.59
"Ленинская, 33",ВО,Здание,10.04.2020,191.59
"Ленинская, 33",ВО,Здание,18.05.2020,141.37
"Ленинская, 33",ВО,Здание,03.06.2020,133.18
"Ленинская, 33",ВО,Здание,09.07.2020,172.44
"Ленинская, 33",ВО,Здание,06.08.2020,520.49
"Ленинская, 33",ВО,Здание,07.09.2020,559.97
"Ленинская, 33",ВО,Здание,09.10.2020,1260.49
"Ленинская, 33",ВО,Здание,11.11.2020,840.37
"Ленинская, 33",ВО,Здание,04.12.2020,691.7
"Ленинская, 33",ВО,Здание,24.12.2020,408.36
"Ленинская, 22",ВО,Здание,23.01.2020,694.05
"Ленинская, 22",ВО,Здание,13.02.2020,583.0
"Ленинская, 22",ВО,Здание,12.03.2020,763.45
"Ленинская, 22",ВО,Здание,16.04.2020,763.45
"Ленинская, 22",ВО,Здание,15.05.2020,583.0
"Ленинская, 22",ВО,Здание,17.06.2020,624.64
"Ленинская, 22",ВО,Здание,17.07.2020,624.64
"Ленинская, 22",ВО,Здание,17.08.2020,552.83
"Ленинская, 22",ВО,Здание,10.09.2020,510.31
"Ленинская, 22",ВО,Здание,16.10.2020,581.18
"Ленинская, 22",ВО,Здание,13.11.2020,411.08
"Ленинская, 22",ВО,Здание,10.12.2020,538.66
"пр. Карла Маркса, 29/2",ВО,Здание,22.01.2020,9481.86
"пр. Карла Маркса, 29/2",ВО,Здание,23.01.2020,142506.65
"пр. Карла Маркса, 29/2",ВО,Здание,23.01.2020,7073.09
"пр. Карла Маркса, 29/2",ВО,Здание,13.02.2020,8841.36
"пр. Карла Маркса, 29/2",ВО,Здание,12.03.2020,12297.53
"пр. Карла Маркса, 29/2",ВО,Здание,16.04.2020,10850.76
"пр. Карла Маркса, 29/2",ВО,Здание,15.05.2020,6470.27
"пр. Карла Маркса, 29/2",ВО,Здание,17.06.2020,4943.12
"пр. Карла Маркса, 29/2",ВО,Здание,17.07.2020,6550.64
"пр. Карла Маркса, 29/2",ВО,Здание,10.08.2020,153719.1
"пр. Карла Маркса, 29/2",ВО,Здание,17.08.2020,7519.76
"пр. Карла Маркса, 29/2",ВО,Здание,10.09.2020,5388.55
"пр. Карла Маркса, 29/2",ВО,Здание,16.10.2020,4343.26
"пр. Карла Маркса, 29/2",ВО,Здание,13.11.2020,8360.26
"пр. Карла Маркса, 29/2",ВО,Здание,10.12.2020,8700.48
"Ленинская, 33",ГВС,Здание,14.02.2020,968.86
"Ленинская, 33",ГВС,Здание,18.03.2020,1152.82
"Ленинская, 33",ГВС,Здание,13.04.2020,1030.18
"Ленинская, 33",ГВС,Здание,19.05.2020,1030.18
"Ленинская, 33",ГВС,Здание,18.06.2020,821.69
"Ленинская, 33",ГВС,Здание,08.10.2020,450.35
"Ленинская, 33",ГВС,Здание,11.11.2020,1013.29
"Ленинская, 33",ГВС,Здание,07.12.2020,1097.72
"Ленинская, 33",ГВС,Здание,22.12.2020,1435.49
"Поротова, 14",ХВС,Здание,22.01.2020,116.77
"Поротова, 14",ХВС,Здание,13.02.2020,95.45
"Поротова, 14",ХВС,Здание,18.03.2020,99.51
"Поротова, 14",ХВС,Здание,04.06.2020,1053.42
"Поротова, 14",ХВС,Здание,26.06.2020,82.46
"Поротова, 14",ХВС,Здание,21.07.2020,557.38
"Поротова, 14",ХВС,Здание,14.12.2020,558.89
"Ленинская, 33",ХВС,Здание,12.02.2020,72.98
"Ленинская, 33",ХВС,Здание,14.02.2020,73.6
"Ленинская, 33",ХВС,Здание,11.03.2020,117.52
"Ленинская, 33",ХВС,Здание,18.03.2020,86.59
"Ленинская, 33",ХВС,Здание,10.04.2020,85.42
"Ленинская, 33",ХВС,Здание,13.04.2020,86.59
"Ленинская, 33",ХВС,Здание,18.05.2020,63.02
"Ленинская, 33",ХВС,Здание,19.05.2020,95.24
"Ленинская, 33",ХВС,Здание,03.06.2020,59.38
"Ленинская, 33",ХВС,Здание,18.06.2020,90.91
"Ленинская, 33",ХВС,Здание,09.07.2020,76.87
"Ленинская, 33",ХВС,Здание,06.08.2020,239.14
"Ленинская, 33",ХВС,Здание,07.09.2020,257.28
"Ленинская, 33",ХВС,Здание,08.10.2020,49.52
"Ленинская, 33",ХВС,Здание,09.10.2020,579.13
"Ленинская, 33",ХВС,Здание,11.11.2020,386.11
"Ленинская, 33",ХВС,Здание,11.11.2020,103.56
"Ленинская, 33",ХВС,Здание,04.12.2020,317.81
"Ленинская, 33",ХВС,Здание,07.12.2020,90.05
"Ленинская, 33",ХВС,Здание,22.12.2020,99.05
"Ленинская, 33",ХВС,Здание,24.12.2020,187.62
"Партизанская, 11",ХВС,Здание,10.02.2020,8.84
"Партизанская, 11",ХВС,Здание,13.03.2020,21.05
"Партизанская, 11",ХВС,Здание,16.04.2020,35.15
"Партизанская, 11",ХВС,Здание,15.05.2020,11.58
"Партизанская, 11",ХВС,Здание,04.06.2020,8.0
"Партизанская, 11",ХВС,Здание,17.07.2020,25.47
"Партизанская, 11",ХВС,Здание,15.09.2020,1.29
"Партизанская, 11",ХВС,Здание,20.10.2020,4.08
"Партизанская, 11",ХВС,Здание,15.12.2020,4.73
"Ленинская, 22",ХВС,Здание,23.01.2020,1102.72
"Ленинская, 22",ХВС,Здание,13.02.2020,926.29
"Ленинская, 22",ХВС,Здание,12.03.2020,1213.0
"Ленинская, 22",ХВС,Здание,16.04.2020,1213.0
"Ленинская, 22",ХВС,Здание,15.05.2020,926.29
"Ленинская, 22",ХВС,Здание,17.06.2020,992.45
"Ленинская, 22",ХВС,Здание,17.07.2020,992.45
"Ленинская, 22",ХВС,Здание,17.08.2020,860.13
"Ленинская, 22",ХВС,Здание,10.09.2020,793.96
"Ленинская, 22",ХВС,Здание,16.10.2020,904.23
"Ленинская, 22",ХВС,Здание,13.11.2020,639.58
"Ленинская, 22",ХВС,Здание,10.12.2020,838.07
"пр. Карла Маркса, 29/2",ХВС,Здание,23.01.2020,11237.95
"пр. Карла Маркса, 29/2",ХВС,Здание,13.02.2020,14047.44
"пр. Карла Маркса, 29/2",ХВС,Здание,12.03.2020,19538.71
"пр. Карла Маркса, 29/2",ХВС,Здание,16.04.2020,17240.04
"пр. Карла Маркса, 29/2",ХВС,Здание,15.05.2020,10280.17
"пр. Карла Маркса, 29/2",ХВС,Здание,17.06.2020,7853.8
"пр. Карла Маркса, 29/2",ХВС,Здание,17.07.2020,10407.88
"пр. Карла Маркса, 29/2",ХВС,Здание,17.08.2020,11699.6
"пр. Карла Маркса, 29/2",ХВС,Здание,10.09.2020,8383.76
"пр. Карла Маркса, 29/2",ХВС,Здание,16.10.2020,6757.45
"пр. Карла Маркса, 29/2",ХВС,Здание,13.11.2020,13007.29
"пр. Карла Маркса, 29/2",ХВС,Здание,10.12.2020,13536.62
"РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19",ЭЭ,Здание,20.01.2020,84122.59
"РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19",ЭЭ,Здание,19.02.2020,64023.99
"РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19",ЭЭ,Здание,18.03.2020,77497.2
"РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19",ЭЭ,Здание,27.04.2020,47984.32
"РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19",ЭЭ,Здание,26.05.2020,61435.27
"РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19",ЭЭ,Здание,23.06.2020,48723.78
"РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19",ЭЭ,Здание,21.07.2020,46078.12
"РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19",ЭЭ,Здание,19.08.2020,60503.8
"РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19",ЭЭ,Здание,17.09.2020,59228.35
"РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19",ЭЭ,Здание,22.10.2020,45351.09
"РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19",ЭЭ,Здание,18.11.2020,65540.34
"РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19",ЭЭ,Здание,17.12.2020,63300.93
"Советская, 26",ЭЭ,Здание,20.01.2020,75869.34
"Советская, 26",ЭЭ,Здание,19.02.2020,76918.02
"Советская, 26",ЭЭ,Здание,18.03.2020,68809.99
"Советская, 26",ЭЭ,Здание,27.04.2020,63719.97
"Советская, 26",ЭЭ,Здание,26.05.2020,59465.64
"Советская, 26",ЭЭ,Здание,23.06.2020,51992.45
"Советская, 26",ЭЭ,Здание,21.07.2020,43780.77
"Советская, 26",ЭЭ,Здание,19.08.2020,44529.2
"Советская, 26",ЭЭ,Здание,17.09.2020,44034.86
"Советская, 26",ЭЭ,Здание,22.10.2020,59246.38
"Советская, 26",ЭЭ,Здание,18.11.2020,53882.63
"Советская, 26",ЭЭ,Здание,17.12.2020,79030.12
"Воронежская, 154",ЭЭ,Здание,20.01.2020,521877.91
"Воронежская, 154",ЭЭ,Здание,19.02.2020,489076.36
"Воронежская, 154",ЭЭ,Здание,18.03.2020,477902.72
"Воронежская, 154",ЭЭ,Здание,27.04.2020,538953.03
"Воронежская, 154",ЭЭ,Здание,26.05.2020,426096.23
"Воронежская, 154",ЭЭ,Здание,23.06.2020,409097.19
"Воронежская, 154",ЭЭ,Здание,21.07.2020,362801.6
"Воронежская, 154",ЭЭ,Здание,19.08.2020,525974.69
"Воронежская, 154",ЭЭ,Здание,17.09.2020,443540.08
"Воронежская, 154",ЭЭ,Здание,22.10.2020,341528.0
"Воронежская, 154",ЭЭ,Здание,18.11.2020,355237.14
"Воронежская, 154",ЭЭ,Здание,17.12.2020,447591.6
"М-Амурского, 42",ЭЭ,Здание,20.01.2020,178451.94
"М-Амурского, 42",ЭЭ,Здание,19.02.2020,238824.59
"М-Амурского, 42",ЭЭ,Здание,18.03.2020,242288.69
"М-Амурского, 42",ЭЭ,Здание,27.04.2020,215733.41
"М-Амурского, 42",ЭЭ,Здание,26.05.2020,222728.21
"М-Амурского, 42",ЭЭ,Здание,23.06.2020,220800.42
"М-Амурского, 42",ЭЭ,Здание,21.07.2020,163865.56
"М-Амурского, 42",ЭЭ,Здание,19.08.2020,241252.55
"М-Амурского, 42",ЭЭ,Здание,17.09.2020,249818.79
"М-Амурского, 42",ЭЭ,Здание,22.10.2020,254043.18
"М-Амурского, 42",ЭЭ,Здание,18.11.2020,213125.21
"М-Амурского, 42",ЭЭ,Здание,09.12.2020,-734.22
"М-Амурского, 42",ЭЭ,Здание,17.12.2020,328365.21
"М-Амурского, 42",ЭЭ,Здание,22.12.2020,-654.75
"М-Амурского, 21",ЭЭ,Здание,20.01.2020,106645.23
"М-Амурского, 21",ЭЭ,Здание,19.02.2020,220925.58
"М-Амурского, 21",ЭЭ,Здание,18.03.2020,198882.2
"М-Амурского, 21",ЭЭ,Здание,27.04.2020,170905.49
"М-Амурского, 21",ЭЭ,Здание,26.05.2020,190494.73
"М-Амурского, 21",ЭЭ,Здание,23.06.2020,188463.07
"М-Амурского, 21",ЭЭ,Здание,21.07.2020,184906.71
"М-Амурского, 21",ЭЭ,Здание,19.08.2020,204552.81
"М-Амурского, 21",ЭЭ,Здание,17.09.2020,248611.6
"М-Амурского, 21",ЭЭ,Здание,08.10.2020,-585.8
"М-Амурского, 21",ЭЭ,Здание,22.10.2020,187887.78
"М-Амурского, 21",ЭЭ,Здание,18.11.2020,174574.99
"М-Амурского, 21",ЭЭ,Здание,17.12.2020,272323.87
"М-Амурского, 21",ЭЭ,Здание,29.12.2020,-1412.2
"М-Амурского, 21",ЭЭ,Здание,29.12.2020,-641.91
"Калинина, 95",ЭЭ,Здание,20.01.2020,1336.73
"Калинина, 95",ЭЭ,Здание,19.02.2020,5393.33
"Калинина, 95",ЭЭ,Здание,18.03.2020,2844.03
"Калинина, 95",ЭЭ,Здание,23.04.2020,-1743.85
"Калинина, 95",ЭЭ,Здание,27.04.2020,2231.66
"Калинина, 95",ЭЭ,Здание,26.05.2020,1379.04
"Калинина, 95",ЭЭ,Здание,23.06.2020,1037.02
"Калинина, 95",ЭЭ,Здание,21.07.2020,1709.26
"Калинина, 95",ЭЭ,Здание,19.08.2020,1146.21
"Калинина, 95",ЭЭ,Здание,17.09.2020,1508.69
"Калинина, 95",ЭЭ,Здание,22.10.2020,2666.98
"Калинина, 95",ЭЭ,Здание,18.11.2020,2855.26
"Калинина, 95",ЭЭ,Здание,17.12.2020,2984.86
"РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19",ТЭ,Здание,13.01.2020,101590.7
"РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19",ТЭ,Здание,13.02.2020,101590.7
"РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19",ТЭ,Здание,11.03.2020,101453.96
"РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19",ТЭ,Здание,14.04.2020,101590.7
"РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19",ТЭ,Здание,26.05.2020,101521.45
"РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19",ТЭ,Здание,02.07.2020,11754.31
"РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19",ТЭ,Здание,13.07.2020,2059.98
"РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19",ТЭ,Здание,07.08.2020,2214.4
"РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19",ТЭ,Здание,09.09.2020,2214.4
"РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19",ТЭ,Здание,13.10.2020,2842.33
"РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19",ТЭ,Здание,10.11.2020,92308.5
"РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19",ТЭ,Здание,11.12.2020,105581.97
"ул, Воронежская, 154",ТЭ,Здание,14.01.2020,1181237.05
"ул, Воронежская, 154",ТЭ,Здание,07.02.2020,1064311.87
"ул, Воронежская, 154",ТЭ,Здание,11.03.2020,927208.03
"ул, Воронежская, 154",ТЭ,Здание,14.04.2020,678523.21
"ул, Воронежская, 154",ТЭ,Здание,26.05.2020,457879.79
"ул, Воронежская, 154",ТЭ,Здание,02.07.2020,153754.59
"ул, Воронежская, 154",ТЭ,Здание,13.07.2020,99343.12
"ул, Воронежская, 154",ТЭ,Здание,07.08.2020,55309.86
"ул, Воронежская, 154",ТЭ,Здание,09.09.2020,101463.45
"ул, Воронежская, 154",ТЭ,Здание,13.10.2020,77308.77
"ул, Воронежская, 154",ТЭ,Здание,10.11.2020,396973.05
"ул, Воронежская, 154",ТЭ,Здание,09.12.2020,793217.86
"М- Амурского, 21",ТЭ,Здание,14.01.2020,194583.58
"М- Амурского, 21",ТЭ,Здание,07.02.2020,169995.86
"М- Амурского, 21",ТЭ,Здание,11.03.2020,159534.58
"М- Амурского, 21",ТЭ,Здание,14.04.2020,140825.42
"М- Амурского, 21",ТЭ,Здание,26.05.2020,73946.89
"М- Амурского, 21",ТЭ,Здание,10.11.2020,82106.62
"М- Амурского, 21",ТЭ,Здание,09.12.2020,183340.54
"М- Амурского, 42",ТЭ,Здание,09.12.2020,29265.06
"Советская, 26",ТЭ,Здание,06.02.2020,307875.25
"Советская, 26",ТЭ,Здание,06.03.2020,204383.82
"Советская, 26",ТЭ,Здание,18.03.2020,79399.38
"Советская, 26",ТЭ,Здание,13.04.2020,194889.22
"Советская, 26",ТЭ,Здание,23.04.2020,-79399.38
"Советская, 26",ТЭ,Здание,12.05.2020,215165.36
"Советская, 26",ТЭ,Здание,10.07.2020,83397.8
"Советская, 26",ТЭ,Здание,15.07.2020,-51101.1
"Советская, 26",ТЭ,Здание,15.07.2020,57115.93
"Советская, 26",ТЭ,Здание,08.10.2020,80556.1
"Советская, 26",ТЭ,Здание,08.10.2020,84451.17
"Советская, 26",ТЭ,Здание,11.11.2020,166686.07
"Советская, 26",ТЭ,Здание,16.12.2020,140214.39
"Калинина, 95",ТЭ,Здание,21.01.2020,66042.94
"Калинина, 95",ТЭ,Здание,11.02.2020,90132.09
"Калинина, 95",ТЭ,Здание,09.04.2020,62283.2
"Калинина, 95",ТЭ,Здание,23.04.2020,79399.38
"Калинина, 95",ТЭ,Здание,23.04.2020,-13185.35
"Калинина, 95",ТЭ,Здание,23.04.2020,-35889.81
"Калинина, 95",ТЭ,Здание,14.05.2020,37266.99
"Калинина, 95",ТЭ,Здание,26.05.2020,2193.78
