Год сметы,Смета,Подразделение БР,Код вида расходов,Наименование вида расходов,Направление расходов,Конечный остаток,Дата проведения,Дата проведения (день),Дата проведения (месяц),Дата проведения (год)
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата водоотведения по тарифам зд. РКЦ Нерюнгри -  ст.134.1100,1362.4,2019-07-09,9.0,7.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата водоотведения по тарифам зд. РКЦ Нерюнгри -  ст.134.1100,1222.99,2019-08-06,6.0,8.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата водоотведения по тарифам зд. РКЦ Нерюнгри -  ст.134.1100,1222.99,2019-09-09,9.0,9.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Расчетно-кассовый центр г. Нерюнгри Отделения - Национального банка по Республике Саха (Якутия) Дальневосточного главного управления Центрального банк,134.1100.000000,Расходы на коммунальные услуги,Оплата водоотведения по тарифам зд. РКЦ Нерюнгри -  ст.134.1100,1284.14,2019-10-10,10.0,10.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Расчетно-кассовый центр г. Нерюнгри Отделения - Национального банка по Республике Саха (Якутия) Дальневосточного главного управления Центрального банк,134.1100.000000,Расходы на коммунальные услуги,Оплата водоотведения по тарифам зд. РКЦ Нерюнгри -  ст.134.1100,1161.84,2019-11-08,8.0,11.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата водоотведения по тарифам зд. РКЦ Нерюнгри -  ст.134.1100,-1987.36,2019-12-11,11.0,12.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Расчетно-кассовый центр г. Нерюнгри Отделения - Национального банка по Республике Саха (Якутия) Дальневосточного главного управления Центрального банк,134.1100.000000,Расходы на коммунальные услуги,Оплата водоотведения по тарифам зд. РКЦ Нерюнгри -  ст.134.1100,4820.62,2019-12-12,12.0,12.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата водоотведения по тарифам зд. РКЦ Устть-Нера, ул.Ленина,14 -  ст.134.1100",3335.82,2019-04-09,9.0,4.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата водоотведения по тарифам зд. РКЦ Устть-Нера, ул.Ленина,14 -  ст.134.1100",1182.53,2019-04-09,9.0,4.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата водоотведения по тарифам зд. РКЦ Устть-Нера, ул.Ленина,14 -  ст.134.1100",1308.17,2019-05-08,8.0,5.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата водоотведения по тарифам зд. РКЦ Устть-Нера, ул.Ленина,14 -  ст.134.1100",1182.53,2019-05-24,24.0,5.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата водоотведения по тарифам зд. РКЦ Устть-Нера, ул.Ленина,14 -  ст.134.1100",3713.6,2019-06-17,17.0,6.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата водоотведения по тарифам зд. ул.Кирова, 17 -  ст.134.1100",18538.18,2019-02-04,4.0,2.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата водоотведения по тарифам зд. ул.Кирова, 17 -  ст.134.1100",43714.48,2019-03-01,1.0,3.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата водоотведения по тарифам зд. ул.Кирова, 17 -  ст.134.1100",16919.12,2019-04-02,2.0,4.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата водоотведения по тарифам зд. ул.Кирова, 17 -  ст.134.1100",15381.04,2019-05-08,8.0,5.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата водоотведения по тарифам зд. ул.Кирова, 17 -  ст.134.1100",8168.79,2019-06-05,5.0,6.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата водоотведения по тарифам зд. ул.Кирова, 17 -  ст.134.1100",11161.31,2019-07-09,9.0,7.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата водоотведения по тарифам зд. ул.Кирова, 17 -  ст.134.1100",12323.75,2019-08-02,2.0,8.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата водоотведения по тарифам зд. ул.Кирова, 17 -  ст.134.1100",17082.1,2019-09-04,4.0,9.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата водоотведения по тарифам зд. ул.Кирова, 17 -  ст.134.1100",14305.21,2019-10-02,2.0,10.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата водоотведения по тарифам зд. ул.Кирова, 17 -  ст.134.1100",15988.18,2019-11-01,1.0,11.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата водоотведения по тарифам зд. ул.Кирова, 17 -  ст.134.1100",-296.67,2019-11-06,6.0,11.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата водоотведения по тарифам зд. ул.Кирова, 17 -  ст.134.1100",-126.17,2019-11-06,6.0,11.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата водоотведения по тарифам зд. ул.Кирова, 17 -  ст.134.1100",-180.73,2019-12-03,3.0,12.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата водоотведения по тарифам зд. ул.Кирова, 17 -  ст.134.1100",13968.62,2019-12-09,9.0,12.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата водоотведения по тарифам зд. ул.Кирова, 17 -  ст.134.1100",-88.89,2019-12-26,26.0,12.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата водоотведения по тарифам зд. ул.Кирова, 17 -  ст.134.1100",11605.42,2019-12-30,30.0,12.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата водоотведения по тарифам зд.Покровск -  ст.134.1100,1108.52,2019-01-10,10.0,1.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата водоотведения по тарифам зд.Покровск -  ст.134.1100,2107.96,2019-02-06,6.0,2.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата водоотведения по тарифам зд.Покровск -  ст.134.1100,733.33,2019-03-05,5.0,3.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата водоотведения по тарифам зд.Покровск -  ст.134.1100,497.51,2019-04-02,2.0,4.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата водоотведения по тарифам зд.Покровск -  ст.134.1100,1975.67,2019-05-13,13.0,5.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата водоотведения по тарифам зд.Покровск -  ст.134.1100,2444.43,2019-06-07,7.0,6.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата водоотведения по тарифам зд.Покровск -  ст.134.1100,1308.49,2019-07-08,8.0,7.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата водоотведения по тарифам зд.Покровск -  ст.134.1100,1951.62,2019-08-02,2.0,8.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата водоотведения по тарифам зд.Покровск -  ст.134.1100,451.5,2019-09-03,3.0,9.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата водоотведения по тарифам зд.Покровск -  ст.134.1100,1689.46,2019-10-04,4.0,10.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата водоотведения по тарифам зд.Покровск -  ст.134.1100,1471.0,2019-11-08,8.0,11.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата водоотведения по тарифам зд.Покровск -  ст.134.1100,1937.06,2019-12-05,5.0,12.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата водоотведения по тарифам зд.Покровск -  ст.134.1100,669.96,2019-12-26,26.0,12.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата за горячее водоснабжение по тарифам зд. п.Депутатский, мкр. Арктика, 32",893.12,2019-03-19,19.0,3.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата за горячее водоснабжение по тарифам здание Покровск - ст.134.1100,27.12,2019-02-14,14.0,2.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата за горячее водоснабжение по тарифам здание Покровск - ст.134.1100,45.2,2019-03-12,12.0,3.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата за горячее водоснабжение по тарифам здание Покровск - ст.134.1100,27.12,2019-04-05,5.0,4.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата за горячее водоснабжение по тарифам здание Покровск - ст.134.1100,18.08,2019-05-17,17.0,5.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата за горячее водоснабжение по тарифам здание Покровск - ст.134.1100,45.2,2019-06-11,11.0,6.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата за горячее водоснабжение по тарифам здание Покровск - ст.134.1100,45.2,2019-07-05,5.0,7.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата за горячее водоснабжение по тарифам здание Покровск - ст.134.1100,47.82,2019-08-02,2.0,8.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата за горячее водоснабжение по тарифам здание Покровск - ст.134.1100,143.46,2019-09-05,5.0,9.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата за горячее водоснабжение по тарифам здание Покровск - ст.134.1100,95.64,2019-10-04,4.0,10.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата за горячее водоснабжение по тарифам здание Покровск - ст.134.1100,47.82,2019-11-08,8.0,11.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата за горячее водоснабжение по тарифам здание Покровск - ст.134.1100,47.82,2019-12-05,5.0,12.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата за горячее водоснабжение по тарифам здание Покровск - ст.134.1100,95.64,2019-12-26,26.0,12.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата за тепловую энергию по тарифам зд. п.Депутатский, мкр. Арктика, 32",625904.63,2019-02-14,14.0,2.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата за тепловую энергию по тарифам зд. п.Депутатский, мкр. Арктика, 32",458708.17,2019-03-19,19.0,3.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата за тепловую энергию по тарифам зд. ул.Ленина, 22 -  ст.134.1100",2852.43,2019-10-15,15.0,10.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата за тепловую энергию по тарифам зд. ул.Ленина, 22 -  ст.134.1100",13382.47,2019-11-12,12.0,11.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата за тепловую энергию по тарифам зд. ул.Ленина, 22 -  ст.134.1100",22064.86,2019-12-12,12.0,12.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата за тепловую энергию по тарифам здание г. Покровск -  ст.134.1100,89144.93,2019-02-14,14.0,2.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата за тепловую энергию по тарифам здание г. Покровск -  ст.134.1100,77911.87,2019-03-12,12.0,3.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата за тепловую энергию по тарифам здание г. Покровск -  ст.134.1100,52189.24,2019-04-05,5.0,4.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата за тепловую энергию по тарифам здание г. Покровск -  ст.134.1100,39029.11,2019-05-13,13.0,5.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата за тепловую энергию по тарифам здание г. Покровск -  ст.134.1100,30040.22,2019-06-11,11.0,6.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата за тепловую энергию по тарифам здание г. Покровск -  ст.134.1100,17786.74,2019-10-04,4.0,10.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата за тепловую энергию по тарифам здание г. Покровск -  ст.134.1100,36611.48,2019-11-08,8.0,11.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата за тепловую энергию по тарифам здание г. Покровск -  ст.134.1100,64105.3,2019-12-05,5.0,12.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,Оплата за тепловую энергию по тарифам здание г. Покровск -  ст.134.1100,87258.06,2019-12-26,26.0,12.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата за тепловую энергию по тарифам здание РКЦ Алдан, ул.10 лет Якутии, 31А -  ст.134.1100",32208.17,2019-01-15,15.0,1.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата за тепловую энергию по тарифам здание РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100",133907.69,2019-01-10,10.0,1.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата за тепловую энергию по тарифам здание РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100",147394.51,2019-02-12,12.0,2.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата за тепловую энергию по тарифам здание РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100",128465.12,2019-03-05,5.0,3.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата за тепловую энергию по тарифам здание РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100",86553.89,2019-04-02,2.0,4.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата за тепловую энергию по тарифам здание РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100",78907.15,2019-05-14,14.0,5.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата за тепловую энергию по тарифам здание РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100",40245.03,2019-06-11,11.0,6.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата за тепловую энергию по тарифам здание РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100",50984.92,2019-10-15,15.0,10.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата за тепловую энергию по тарифам здание РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100",108653.02,2019-11-07,7.0,11.0,2019.0
2019,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.000000,Расходы на коммунальные услуги,"Оплата за тепловую энергию по тарифам здание РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100",216414.55,2019-12-04,4.0,12.0,2019.0
