Год сметы,Смета,Подразделение БР,Код вида расходов,Наименование вида расходов,Направление расходов,Конечный остаток,Дата проведения,Дата проведения (день),Дата проведения (месяц),Дата проведения (год)
2020,Хозяйственно-эксплуатационное направление Якутия,Расчетно-кассовый центр г. Ленск Отделения - Национального банка по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Р,134.1100.020000,Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения),"Оплата за тепловую энергию по тарифам здание РКЦ Ленск, ул.Ленина, 70",85428.49,2020-11-11,11.0,11.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.020000,Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения),"Оплата за тепловую энергию по тарифам здание РКЦ Ленск, ул.Ленина, 70",156272.38,2020-12-02,2.0,12.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.020000,Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения),Оплата за тепловую энергию по тарифам здание РКЦ Нерюнгри,186021.06,2020-01-13,13.0,1.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.020000,Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения),Оплата за тепловую энергию по тарифам здание РКЦ Нерюнгри,163333.04,2020-02-07,7.0,2.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.020000,Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения),Оплата за тепловую энергию по тарифам здание РКЦ Нерюнгри,145347.22,2020-03-10,10.0,3.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.020000,Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения),Оплата за тепловую энергию по тарифам здание РКЦ Нерюнгри,120743.19,2020-04-09,9.0,4.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.020000,Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения),Оплата за тепловую энергию по тарифам здание РКЦ Нерюнгри,82179.3,2020-05-07,7.0,5.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Расчетно-кассовый центр г. Нерюнгри Отделения - Национального банка по Республике Саха (Якутия) Дальневосточного главного управления Центрального банк,134.1100.020000,Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения),Оплата за тепловую энергию по тарифам здание РКЦ Нерюнгри,43800.2,2020-06-08,8.0,6.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.020000,Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения),Оплата за тепловую энергию по тарифам здание РКЦ Нерюнгри,19932.57,2020-10-07,7.0,10.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.020000,Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения),Оплата за тепловую энергию по тарифам здание РКЦ Нерюнгри,71909.32,2020-11-11,11.0,11.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.020000,Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения),Оплата за тепловую энергию по тарифам здание РКЦ Нерюнгри,113434.81,2020-12-07,7.0,12.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.020000,Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения),"Оплата за тепловую энергию по тарифам здание г.Якутск,  ул.Ленина, 22",5366.11,2020-01-13,13.0,1.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения",Оплата за холодное водоснабжение по тарифам здание г.Покровск,1164.8,2020-02-10,10.0,2.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения",Оплата за холодное водоснабжение по тарифам здание г.Покровск,1084.87,2020-03-11,11.0,3.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения",Оплата за холодное водоснабжение по тарифам здание г.Покровск,1073.45,2020-04-08,8.0,4.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения",Оплата за холодное водоснабжение по тарифам здание г.Покровск,970.67,2020-05-12,12.0,5.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения",Оплата за холодное водоснабжение по тарифам здание г.Покровск,525.3,2020-06-15,15.0,6.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения",Оплата за холодное водоснабжение по тарифам здание г.Покровск,548.14,2020-07-09,9.0,7.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения",Оплата за холодное водоснабжение по тарифам здание г.Покровск,1248.63,2020-08-10,10.0,8.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения",Оплата за холодное водоснабжение по тарифам здание г.Покровск,1224.15,2020-09-10,10.0,9.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения",Оплата за холодное водоснабжение по тарифам здание г.Покровск,293.8,2020-10-09,9.0,10.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения",Оплата за холодное водоснабжение по тарифам здание г.Покровск,195.86,2020-11-09,9.0,11.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения",Оплата за холодное водоснабжение по тарифам здание г.Покровск,2533.99,2020-12-03,3.0,12.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за холодное водоснабжение по тарифам зд. РКЦ Ленск, ул.Ленина, 70",309.69,2020-01-14,14.0,1.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за холодное водоснабжение по тарифам зд. РКЦ Ленск, ул.Ленина, 70",347.05,2020-02-06,6.0,2.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за холодное водоснабжение по тарифам зд. РКЦ Ленск, ул.Ленина, 70",408.67,2020-03-05,5.0,3.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за холодное водоснабжение по тарифам зд. РКЦ Ленск, ул.Ленина, 70",331.56,2020-04-13,13.0,4.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за холодное водоснабжение по тарифам зд. РКЦ Ленск, ул.Ленина, 70",320.12,2020-05-12,12.0,5.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Расчетно-кассовый центр г. Ленск Отделения - Национального банка по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Р,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за холодное водоснабжение по тарифам зд. РКЦ Ленск, ул.Ленина, 70",237.01,2020-06-08,8.0,6.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за холодное водоснабжение по тарифам зд. РКЦ Ленск, ул.Ленина, 70",469.6,2020-07-07,7.0,7.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Расчетно-кассовый центр г. Ленск Отделения - Национального банка по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Р,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за холодное водоснабжение по тарифам зд. РКЦ Ленск, ул.Ленина, 70",325.23,2020-08-05,5.0,8.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за холодное водоснабжение по тарифам зд. РКЦ Ленск, ул.Ленина, 70",288.48,2020-09-15,15.0,9.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Расчетно-кассовый центр г. Ленск Отделения - Национального банка по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Р,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за холодное водоснабжение по тарифам зд. РКЦ Ленск, ул.Ленина, 70",301.24,2020-10-05,5.0,10.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за холодное водоснабжение по тарифам зд. РКЦ Ленск, ул.Ленина, 70",286.41,2020-11-11,11.0,11.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за холодное водоснабжение по тарифам зд. РКЦ Ленск, ул.Ленина, 70",263.59,2020-12-02,2.0,12.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Расчетно-кассовый центр г. Нерюнгри Отделения - Национального банка по Республике Саха (Якутия) Дальневосточного главного управления Центрального банк,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения",Оплата за холодное водоснабжение по тарифам здание РКЦ Нерюнгри,968.74,2020-01-14,14.0,1.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Расчетно-кассовый центр г. Нерюнгри Отделения - Национального банка по Республике Саха (Якутия) Дальневосточного главного управления Центрального банк,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения",Оплата за холодное водоснабжение по тарифам здание РКЦ Нерюнгри,922.61,2020-02-10,10.0,2.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Расчетно-кассовый центр г. Нерюнгри Отделения - Национального банка по Республике Саха (Якутия) Дальневосточного главного управления Центрального банк,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения",Оплата за холодное водоснабжение по тарифам здание РКЦ Нерюнгри,1153.26,2020-03-11,11.0,3.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Расчетно-кассовый центр г. Нерюнгри Отделения - Национального банка по Республике Саха (Якутия) Дальневосточного главного управления Центрального банк,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения",Оплата за холодное водоснабжение по тарифам здание РКЦ Нерюнгри,1199.39,2020-04-07,7.0,4.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Расчетно-кассовый центр г. Нерюнгри Отделения - Национального банка по Республике Саха (Якутия) Дальневосточного главного управления Центрального банк,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения",Оплата за холодное водоснабжение по тарифам здание РКЦ Нерюнгри,968.74,2020-05-12,12.0,5.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Расчетно-кассовый центр г. Нерюнгри Отделения - Национального банка по Республике Саха (Якутия) Дальневосточного главного управления Центрального банк,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения",Оплата за холодное водоснабжение по тарифам здание РКЦ Нерюнгри,968.74,2020-06-11,11.0,6.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Расчетно-кассовый центр г. Нерюнгри Отделения - Национального банка по Республике Саха (Якутия) Дальневосточного главного управления Центрального банк,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения",Оплата за холодное водоснабжение по тарифам здание РКЦ Нерюнгри,1014.87,2020-07-07,7.0,7.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Расчетно-кассовый центр г. Нерюнгри Отделения - Национального банка по Республике Саха (Якутия) Дальневосточного главного управления Центрального банк,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения",Оплата за холодное водоснабжение по тарифам здание РКЦ Нерюнгри,979.93,2020-08-05,5.0,8.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Расчетно-кассовый центр г. Нерюнгри Отделения - Национального банка по Республике Саха (Якутия) Дальневосточного главного управления Центрального банк,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения",Оплата за холодное водоснабжение по тарифам здание РКЦ Нерюнгри,1166.58,2020-09-04,4.0,9.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Расчетно-кассовый центр г. Нерюнгри Отделения - Национального банка по Республике Саха (Якутия) Дальневосточного главного управления Центрального банк,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения",Оплата за холодное водоснабжение по тарифам здание РКЦ Нерюнгри,1166.58,2020-10-06,6.0,10.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Расчетно-кассовый центр г. Нерюнгри Отделения - Национального банка по Республике Саха (Якутия) Дальневосточного главного управления Центрального банк,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения",Оплата за холодное водоснабжение по тарифам здание РКЦ Нерюнгри,1213.24,2020-11-09,9.0,11.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Расчетно-кассовый центр г. Нерюнгри Отделения - Национального банка по Республике Саха (Якутия) Дальневосточного главного управления Центрального банк,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения",Оплата за холодное водоснабжение по тарифам здание РКЦ Нерюнгри,1166.58,2020-12-08,8.0,12.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за холодное водоснабжение по тарифам здание г.Якутск,  ул.Кирова,17",4797.31,2020-02-04,4.0,2.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за холодное водоснабжение по тарифам здание г.Якутск,  ул.Кирова,17",8350.87,2020-03-03,3.0,3.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за холодное водоснабжение по тарифам здание г.Якутск,  ул.Кирова,17",8943.13,2020-04-07,7.0,4.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за холодное водоснабжение по тарифам здание г.Якутск,  ул.Кирова,17",5460.0,2020-05-07,7.0,5.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за холодное водоснабжение по тарифам здание г.Якутск,  ул.Кирова,17",6660.0,2020-06-09,9.0,6.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за холодное водоснабжение по тарифам здание г.Якутск,  ул.Кирова,17",11220.0,2020-07-09,9.0,7.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за холодное водоснабжение по тарифам здание г.Якутск,  ул.Кирова,17",8432.63,2020-08-06,6.0,8.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за холодное водоснабжение по тарифам здание г.Якутск,  ул.Кирова,17",8863.84,2020-09-07,7.0,9.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за холодное водоснабжение по тарифам здание г.Якутск,  ул.Кирова,17",8967.21,2020-10-07,7.0,10.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за холодное водоснабжение по тарифам здание г.Якутск,  ул.Кирова,17",-70.59,2020-10-28,28.0,10.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за холодное водоснабжение по тарифам здание г.Якутск,  ул.Кирова,17",10124.44,2020-11-05,5.0,11.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за холодное водоснабжение по тарифам здание г.Якутск,  ул.Кирова,17",7786.45,2020-12-01,1.0,12.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения",Оплата за горячее водоснабжение по тарифам здание г.Покровск,143.46,2020-02-10,10.0,2.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения",Оплата за горячее водоснабжение по тарифам здание г.Покровск,47.82,2020-03-10,10.0,3.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения",Оплата за горячее водоснабжение по тарифам здание г.Покровск,143.46,2020-04-07,7.0,4.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения",Оплата за горячее водоснабжение по тарифам здание г.Покровск,95.64,2020-05-08,8.0,5.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения",Оплата за горячее водоснабжение по тарифам здание г.Покровск,47.82,2020-06-03,3.0,6.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения",Оплата за горячее водоснабжение по тарифам здание г.Покровск,191.28,2020-07-07,7.0,7.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения",Оплата за горячее водоснабжение по тарифам здание г.Покровск,493.76,2020-08-10,10.0,8.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения",Оплата за горячее водоснабжение по тарифам здание г.Покровск,98.75,2020-09-10,10.0,9.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения",Оплата за горячее водоснабжение по тарифам здание г.Покровск,88.88,2020-10-09,9.0,10.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения",Оплата за горячее водоснабжение по тарифам здание г.Покровск,108.63,2020-11-09,9.0,11.0,2020.0
2020,Хозяйственно-эксплуатационное направление Якутия,Отделение - Национальный банк по Республике Саха (Якутия) Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения",Оплата за горячее водоснабжение по тарифам здание г.Покровск,29.63,2020-12-07,7.0,12.0,2020.0
